qid,docno,score,rank,orig_score,kg_score,alpha
9,3317,0.7040406942367553,35,0.4501439929008484,0.7488459944725037,0.15
9,4336,0.7035177439451218,36,0.3120253086090088,0.7726046442985535,0.15
9,5213,0.6960617229342461,37,0.3984400331974029,0.748583197593689,0.15
9,5210,0.6861581176519393,38,0.462739884853363,0.725584864616394,0.15
9,4779,0.6717541798949241,39,0.4345013201236725,0.7136223316192627,0.15
9,3320,0.6633064165711402,40,0.451893538236618,0.7006145715713501,0.15
9,5032,0.6631000280380249,41,0.305208683013916,0.72625732421875,0.15
9,4770,0.6613411426544189,42,0.4161503314971924,0.7046101093292236,0.15
9,4772,0.6601889282464981,43,0.3921338319778442,0.7074927687644958,0.15
9,5205,0.6580538421869278,44,0.5076074004173279,0.684603214263916,0.15
9,3321,0.6386754363775253,45,0.338555634021759,0.6916377544403076,0.15
9,5031,0.6383180469274521,46,0.363542377948761,0.6868078708648682,0.15
9,3649,0.6342499434947967,47,0.3690749406814575,0.6810455322265625,0.15
9,5022,0.63030706346035,48,0.4585251212120056,0.6606215238571167,0.15
9,4337,0.6256636053323745,49,0.2531641721725464,0.6913987994194031,0.15
9,4784,0.6249264538288116,50,0.3971420526504516,0.665123701095581,0.15
